,ID,O_LON,O_LAT,CLUSTER_LABEL
16203,16203,116.420639,39.904034,cluster17
16215,16215,116.41464,39.98775,cluster3
16216,16216,116.46255,39.946366,cluster4
16220,16220,116.39615,39.96592,cluster10
16226,16226,116.44936,39.948363,cluster4
16227,16227,116.37144,39.88192,cluster20
16228,16228,116.317436,39.895554,cluster2
16233,16233,116.34166,39.912637,cluster12
16235,16235,116.471687,39.987,cluster33
16239,16239,116.41261,39.90685,cluster17
16244,16244,116.42175,39.93514,cluster4
16249,16249,116.411583,39.91177,cluster7
16251,16251,116.367783,39.940418,cluster35
16254,16254,116.30663,39.89604,cluster2
16258,16258,116.461933,39.978716,cluster6
16260,16260,116.46479,39.90722,cluster14
16262,16262,116.456078,39.903778,cluster8
16266,16266,116.42406,39.90354,cluster17
16269,16269,116.39508,39.9676,cluster10
16273,16273,116.41797,39.98252,cluster3
16280,16280,116.36791,39.95671,cluster16
16284,16284,116.35738,39.93921,cluster35
16285,16285,116.395623,39.973972,cluster10
16290,16290,116.427152,39.982178,cluster3
16295,16295,116.31502,39.888425,cluster2
16296,16296,116.366333,39.8642,cluster13
16297,16297,116.455016,39.9958,cluster21
16298,16298,116.36304,39.98741,cluster1
16300,16300,116.471966,39.927616,cluster0
16301,16301,116.389298,39.945942,cluster16
16303,16303,116.41805,39.9867,cluster3
16304,16304,116.412066,39.96785,cluster10
16306,16306,116.34916,39.94156,cluster15
16310,16310,116.43807,39.95905,cluster4
16312,16312,116.36285,39.986566,cluster1
16319,16319,116.30875,39.895566,cluster2
16321,16321,116.37448,39.87735,cluster20
16323,16323,116.42504,39.89206,cluster17
16330,16330,116.366173,39.949645,cluster16
16345,16345,116.38925,39.96775,cluster10
16346,16346,116.507633,39.919237,cluster22
16348,16348,116.36665,39.98604,cluster1
16350,16350,116.303266,39.88275,cluster2
16351,16351,116.45454,39.91225,cluster8
16352,16352,116.395803,39.972593,cluster10
16353,16353,116.451517,40.000155,cluster21
16354,16354,116.364583,39.877166,cluster20
16361,16361,116.369777,39.948447,cluster16
16362,16362,116.38139,39.873577,cluster13
16366,16366,116.47098,39.906638,cluster14
16372,16372,116.420906,39.90398,cluster17
16373,16373,116.34995,39.94443,cluster15
16374,16374,116.46761,39.99478,cluster21
16376,16376,116.427416,39.92075,cluster19
16378,16378,116.281593,39.864609,cluster24
16380,16380,116.2342,39.90256,cluster30
16384,16384,116.506716,39.922066,cluster22
16387,16387,116.37863,39.88396,cluster11
16390,16390,116.41012,39.98749,cluster3
16397,16397,116.36775,39.98068,cluster1
16398,16398,116.4583,39.92199,cluster0
16399,16399,116.36638,39.8695,cluster13
16400,16400,116.349016,39.901783,cluster25
16409,16409,116.3433,39.933598,cluster15
16410,16410,116.35948,39.97239,cluster1
16416,16416,116.428864,39.939644,cluster4
16420,16420,116.38242,39.86835,cluster13
16422,16422,116.4316,39.948516,cluster4
16423,16423,116.463394,39.99678,cluster21
16424,16424,116.455917,39.944145,cluster4
16430,16430,116.42244,39.939934,cluster4
16433,16433,116.460215,39.949257,cluster4
16434,16434,116.38092,39.88485,cluster11
16436,16436,116.34903,39.896748,cluster25
16441,16441,116.45284,39.96563,cluster4
16444,16444,116.36367,39.87707,cluster20
16447,16447,116.42381,39.89214,cluster17
16454,16454,116.459541,40.010159,cluster26
16464,16464,116.379458,39.855398,cluster13
16465,16465,116.327577,39.972115,cluster18
16466,16466,116.36928,39.8633,cluster13
16470,16470,116.347333,39.924416,cluster12
16471,16471,116.31533,39.90138,cluster2
16473,16473,116.47407,39.92984,cluster0
16474,16474,116.391516,39.8795,cluster11
16475,16475,116.3909,39.966916,cluster10
16477,16477,116.31637,39.89511,cluster2
16483,16483,116.34703,39.92277,cluster12
16486,16486,116.609595,40.045857,cluster34
16487,16487,116.430055,39.93974,cluster4
16490,16490,116.36331,39.985523,cluster1
16491,16491,116.436295,39.946602,cluster4
16494,16494,116.37638,39.86408,cluster13
16507,16507,116.3235,39.89441,cluster2
16518,16518,116.372373,39.947777,cluster16
16524,16524,116.42862,39.98076,cluster3
16525,16525,116.288445,39.865109,cluster24
16526,16526,116.38217,39.85553,cluster13
16527,16527,116.35293,39.93051,cluster32
16530,16530,116.32322,39.89245,cluster2
16537,16537,116.38143,39.87386,cluster13
16544,16544,116.37241,39.967118,cluster5
16547,16547,116.43348,39.95728,cluster4
16550,16550,116.42256,39.89607,cluster17
16551,16551,116.378783,39.94733,cluster16
16553,16553,116.3869,39.88865,cluster11
16554,16554,116.31498,39.88649,cluster2
16555,16555,116.4673,39.9942,cluster21
16556,16556,116.45272,39.95384,cluster4
16560,16560,116.43777,39.94732,cluster4
16563,16563,116.32703,39.97177,cluster18
16567,16567,116.34246,39.87049,cluster9
16568,16568,116.433983,39.983266,cluster3
16569,16569,116.366852,39.860355,cluster13
16572,16572,116.452576,40.007023,cluster26
16573,16573,116.380501,39.856262,cluster13
16574,16574,116.31139,39.88119,cluster2
16577,16577,116.37939,39.97143,cluster5
16582,16582,116.47857,39.9901,cluster28
16584,16584,116.61061,40.05022,cluster34
16591,16591,116.392743,39.967485,cluster10
16592,16592,116.353,39.87672,cluster9
16593,16593,116.451155,39.951097,cluster4
16594,16594,116.469272,39.976378,cluster6
16595,16595,116.418393,39.979172,cluster3
16597,16597,116.34226,39.97509,cluster1
16600,16600,116.28098,39.86561,cluster24
16605,16605,116.4294,39.93989,cluster4
16606,16606,116.51503,39.91597,cluster22
16617,16617,116.34704,39.92349,cluster12
16619,16619,116.42928,39.95935,cluster4
16621,16621,116.22984,39.89652,cluster30
16628,16628,116.433516,39.93165,cluster4
16634,16634,116.464584,39.903793,cluster14
16636,16636,116.22979,39.90143,cluster30
16638,16638,116.35955,39.97315,cluster1
16639,16639,116.37337,39.95307,cluster16
16640,16640,116.302625,39.882342,cluster2
16641,16641,116.448753,39.970184,cluster4
16650,16650,116.46097,39.9305,cluster0
16651,16651,116.42466,39.98226,cluster3
16652,16652,116.303857,39.897798,cluster2
16653,16653,116.45497,39.90885,cluster8
16657,16657,116.45261,40.00335,cluster21
16658,16658,116.31398,39.89109,cluster2
16660,16660,116.41377,39.914133,cluster7
16661,16661,116.350037,39.929775,cluster32
16662,16662,116.325951,39.89917,cluster2
16664,16664,116.48006,39.98907,cluster28
16666,16666,116.3466,39.903583,cluster25
16668,16668,116.43901,39.96754,cluster4
16672,16672,116.475933,39.92695,cluster0
16673,16673,116.42428,39.89621,cluster17
16674,16674,116.34962,39.93759,cluster15
16676,16676,116.28346,39.86476,cluster24
16679,16679,116.46074,39.98276,cluster6
16681,16681,116.45613,39.99576,cluster21
16687,16687,116.457066,39.99585,cluster21
16690,16690,116.45377,39.90814,cluster8
16695,16695,116.4302,39.93559,cluster4
16697,16697,116.51345,39.91562,cluster22
16703,16703,116.46175,39.99515,cluster21
16709,16709,116.3816,39.8594,cluster13
16710,16710,116.38478,39.87938,cluster11
16715,16715,116.380531,39.859554,cluster13
16716,16716,116.361097,39.881993,cluster20
16722,16722,116.514972,39.919425,cluster22
16723,16723,116.344616,39.8986,cluster25
16729,16729,116.33218,39.97098,cluster18
16736,16736,116.3558,39.9224,cluster12
16742,16742,116.37242,39.86108,cluster13
16743,16743,116.352816,39.934066,cluster15
16745,16745,116.3787,39.88305,cluster11
16746,16746,116.35006,39.93847,cluster15
16748,16748,116.34835,39.939316,cluster15
16749,16749,116.42268,39.935067,cluster4
16750,16750,116.439142,39.948292,cluster4
16751,16751,116.417931,39.99408,cluster3
16752,16752,116.342392,39.972045,cluster1
16755,16755,116.444907,39.955595,cluster4
16761,16761,116.38743,39.95139,cluster16
16766,16766,116.391116,39.87875,cluster11
16769,16769,116.38165,39.859516,cluster13
16770,16770,116.35017,39.89707,cluster25
16772,16772,116.32296,39.89483,cluster2
16778,16778,116.47317,39.98525,cluster33
16780,16780,116.4515,39.99976,cluster21
16781,16781,116.61174,40.05285,cluster34
16782,16782,116.4293,39.95825,cluster4
16783,16783,116.43835,39.9382,cluster4
16787,16787,116.42513,39.93538,cluster4
16789,16789,116.476616,39.908516,cluster14
16792,16792,116.442233,39.97205,cluster4
16795,16795,116.434066,39.94385,cluster4
16798,16798,116.34508,39.888397,cluster23
16801,16801,116.387658,39.946658,cluster16
16804,16804,116.45495,39.94936,cluster4
16809,16809,116.30847,39.88114,cluster2
16816,16816,116.316338,39.894933,cluster2
16817,16817,116.610863,40.053265,cluster34
16827,16827,116.471166,39.907316,cluster14
16830,16830,116.44235,39.921662,cluster19
16834,16834,116.315018,39.886883,cluster2
16838,16838,116.23415,39.90258,cluster30
16839,16839,116.349566,39.891,cluster23
16842,16842,116.467712,39.929767,cluster0
16844,16844,116.36559,39.94919,cluster16
16846,16846,116.34749,39.8831,cluster23
16847,16847,116.435181,39.96529,cluster4
16849,16849,116.37853,39.88496,cluster11
16866,16866,116.396,39.970683,cluster10
16870,16870,116.404952,39.972488,cluster10
16871,16871,116.45285,39.91068,cluster8
16873,16873,116.37968,39.86419,cluster13
16879,16879,116.346775,39.88806,cluster23
16882,16882,116.51127,39.92307,cluster22
16884,16884,116.42122,39.89615,cluster17
16886,16886,116.394356,39.950142,cluster16
16887,16887,116.443816,39.96805,cluster4
16889,16889,116.34232,39.92683,cluster12
16892,16892,116.464825,39.986723,cluster21
16894,16894,116.410666,39.992566,cluster3
16895,16895,116.346825,39.922298,cluster12
16899,16899,116.41496,39.89923,cluster17
16901,16901,116.34689,39.97508,cluster1
16902,16902,116.458566,39.92205,cluster0
16906,16906,116.30503,39.8789,cluster2
16907,16907,116.36785,39.87725,cluster20
16912,16912,116.44464,39.9222,cluster19
16918,16918,116.462608,39.932487,cluster0
16922,16922,116.434883,39.921385,cluster19
16924,16924,116.32785,39.97395,cluster18
16925,16925,116.22993,39.89622,cluster30
16927,16927,116.3866,39.85937,cluster13
16928,16928,116.412242,39.899648,cluster17
16930,16930,116.28846,39.86798,cluster24
16933,16933,116.31515,39.88052,cluster2
16937,16937,116.44324,39.96394,cluster4
16940,16940,116.41834,39.97347,cluster10
16949,16949,116.34705,39.89724,cluster25
16954,16954,116.442566,39.920616,cluster19
16956,16956,116.43758,39.92827,cluster19
16960,16960,116.32839,39.89689,cluster2
16961,16961,116.426716,39.947316,cluster4
16966,16966,116.286333,39.8674,cluster24
16967,16967,116.50732,39.92206,cluster22
16969,16969,116.36304,39.98056,cluster1
16970,16970,116.471816,39.910816,cluster14
16973,16973,116.33845,39.911516,cluster12
16975,16975,116.45162,39.96542,cluster4
16978,16978,116.45422,39.99963,cluster21
16985,16985,116.36524,39.954,cluster16
16987,16987,116.305332,39.8835,cluster2
16989,16989,116.3594,39.97255,cluster1
16991,16991,116.42869,39.92414,cluster19
16997,16997,116.346016,39.938526,cluster15
16999,16999,116.357873,39.876802,cluster20
17000,17000,116.43342,39.94309,cluster4
17001,17001,116.45577,39.92822,cluster0
17002,17002,116.347116,39.92235,cluster12
17005,17005,116.428635,39.939453,cluster4
17006,17006,116.449173,39.948692,cluster4
17007,17007,116.460916,39.92715,cluster0
17017,17017,116.42741,39.93183,cluster4
17021,17021,116.40849,39.96788,cluster10
17025,17025,116.344422,39.88803,cluster23
17028,17028,116.42739,39.935487,cluster4
17030,17030,116.42089,39.93969,cluster4
17032,17032,116.47347,39.91445,cluster14
17033,17033,116.28792,39.8618,cluster24
17040,17040,116.37248,39.86613,cluster13
17042,17042,116.45274,40.00928,cluster26
17043,17043,116.457803,39.97773,cluster6
17045,17045,116.322683,39.89965,cluster2
17052,17052,116.42083,39.90499,cluster17
17054,17054,116.4341,39.94866,cluster4
17055,17055,116.4344,39.93977,cluster4
17058,17058,116.43787,39.92552,cluster19
17059,17059,116.391038,39.967148,cluster10
17065,17065,116.42365,39.96852,cluster10
17069,17069,116.46214,39.95036,cluster4
17072,17072,116.42658,39.93979,cluster4
17075,17075,116.4562,39.91215,cluster8
17079,17079,116.349758,39.938018,cluster15
17080,17080,116.34715,39.919233,cluster12
17085,17085,116.36646,39.93925,cluster35
17087,17087,116.451477,40.000057,cluster21
17088,17088,116.33226,39.972,cluster18
17089,17089,116.455242,39.94372,cluster4
17092,17092,116.34643,39.90114,cluster25
17095,17095,116.46815,39.90675,cluster14
17099,17099,116.442978,39.963482,cluster4
17103,17103,116.38385,39.869466,cluster13
17107,17107,116.419133,39.903483,cluster17
17109,17109,116.37256,39.95208,cluster16
17114,17114,116.425083,39.958066,cluster4
17120,17120,116.427516,39.968616,cluster10
17122,17122,116.44928,39.9469,cluster4
17124,17124,116.358992,39.876875,cluster20
17127,17127,116.46263,39.94655,cluster4
17128,17128,116.38359,39.95008,cluster16
17129,17129,116.340178,39.912515,cluster12
17131,17131,116.40098,39.97396,cluster10
17134,17134,116.30765,39.881,cluster2
17136,17136,116.42351,39.89201,cluster17
17140,17140,116.451083,39.988166,cluster21
17142,17142,116.315506,39.89143,cluster2
17145,17145,116.344777,39.876347,cluster9
17147,17147,116.38409,39.88412,cluster11
17149,17149,116.38048,39.85626,cluster13
17151,17151,116.31697,39.89598,cluster2
17153,17153,116.451015,39.95422,cluster4
17154,17154,116.44771,39.95055,cluster4
17163,17163,116.352562,39.88789,cluster23
17165,17165,116.42384,39.92298,cluster19
17166,17166,116.356957,39.913425,cluster12
17170,17170,116.467278,39.989155,cluster33
17171,17171,116.44401,39.95454,cluster4
17177,17177,116.43381,39.95072,cluster4
17178,17178,116.42235,39.940383,cluster4
17180,17180,116.40528,39.90743,cluster7
17182,17182,116.363533,39.9783,cluster1
17188,17188,116.3809,39.86967,cluster13
17190,17190,116.36481,39.87715,cluster20
17191,17191,116.418483,39.97385,cluster10
17198,17198,116.42594,39.982098,cluster3
17199,17199,116.37918,39.95009,cluster16
17201,17201,116.321766,39.895633,cluster2
17204,17204,116.42595,39.96901,cluster10
17209,17209,116.42701,39.92301,cluster19
17211,17211,116.349183,39.93326,cluster32
17213,17213,116.418114,39.982994,cluster3
17215,17215,116.278633,39.864422,cluster24
17218,17218,116.46835,39.98418,cluster33
17220,17220,116.34455,39.87495,cluster9
17226,17226,116.410614,39.917355,cluster7
17229,17229,116.46702,39.98321,cluster6
17234,17234,116.41165,39.90904,cluster7
17235,17235,116.347595,39.981468,cluster1
17236,17236,116.335612,39.886872,cluster27
17238,17238,116.43116,39.92337,cluster19
17239,17239,116.350133,39.89715,cluster25
17241,17241,116.390066,39.855916,cluster13
17242,17242,116.462997,39.991955,cluster21
17243,17243,116.458153,39.987995,cluster21
17249,17249,116.365316,39.9526,cluster16
17252,17252,116.424675,39.981056,cluster3
17253,17253,116.35989,39.98571,cluster1
17254,17254,116.3326,39.969467,cluster18
17258,17258,116.37372,39.94681,cluster16
17261,17261,116.44545,39.95195,cluster4
17263,17263,116.452118,39.905224,cluster8
17265,17265,116.45665,39.99337,cluster21
17266,17266,116.432632,39.945961,cluster4
17271,17271,116.30454,39.88948,cluster2
17274,17274,116.458783,39.92765,cluster0
17275,17275,116.43218,39.93245,cluster4
17279,17279,116.44987,39.95779,cluster4
17281,17281,116.475182,39.98402,cluster33
17293,17293,116.304382,39.880451,cluster2
17298,17298,116.28836,39.86499,cluster24
17301,17301,116.33418,39.990882,cluster29
17303,17303,116.326842,39.991405,cluster29
17307,17307,116.38719,39.96651,cluster10
17308,17308,116.43495,39.921433,cluster19
17309,17309,116.42175,39.89219,cluster17
17312,17312,116.443199,39.953461,cluster4
17316,17316,116.435733,39.9583,cluster4
17317,17317,116.35941,39.97525,cluster1
17318,17318,116.367226,39.877125,cluster20
17319,17319,116.46412,39.95068,cluster4
17320,17320,116.411591,39.913704,cluster7
17322,17322,116.464267,39.983743,cluster6
17324,17324,116.42066,39.90917,cluster17
17327,17327,116.4404,39.96152,cluster4
17329,17329,116.460916,40.0108,cluster26
17333,17333,116.39121,39.96737,cluster10
17334,17334,116.339127,39.888187,cluster27
17336,17336,116.446142,39.96782,cluster4
17340,17340,116.3476,39.983297,cluster1
17341,17341,116.37341,39.95395,cluster16
17345,17345,116.483533,39.987116,cluster28
17347,17347,116.30488,39.88081,cluster2
17348,17348,116.3435,39.92232,cluster12
17349,17349,116.3637,39.97182,cluster1
17350,17350,116.4502,39.961916,cluster4
17351,17351,116.3472,39.92522,cluster12
17353,17353,116.46408,40.00994,cluster26
17356,17356,116.307366,39.886266,cluster2
17363,17363,116.43877,39.95447,cluster4
17364,17364,116.433088,39.940383,cluster4
17370,17370,116.375305,39.859001,cluster13
17374,17374,116.315407,39.888374,cluster2
17376,17376,116.315532,39.89516,cluster2
17379,17379,116.454577,40.00711,cluster26
17383,17383,116.476082,39.908413,cluster14
17390,17390,116.341616,39.901883,cluster25
17395,17395,116.33193,39.97358,cluster18
17397,17397,116.42467,39.91006,cluster17
17400,17400,116.47197,39.90853,cluster14
17403,17403,116.35316,39.98029,cluster1
17407,17407,116.348785,39.926903,cluster32
