ID,ID,O_LON,O_LAT,CLUSTER_LABEL
15703,15703,116.193817,39.930565,cluster0
10217,10217,116.363861,39.970703,cluster0
10213,10213,116.523033,40.004113,cluster0
562,562,116.26783,39.964191,cluster0
13415,13415,116.37608,39.94994,cluster0
1052,1052,116.361786,39.931725,cluster0
12864,12864,116.482762,39.969985,cluster0
14834,14834,116.36036,39.90818,cluster0
6002,6002,116.3805,39.86375,cluster0
8710,8710,116.360283,39.96625,cluster0
9519,9519,116.336278,39.901107,cluster0
4347,4347,116.38114,39.859368,cluster0
10804,10804,116.313585,39.895122,cluster0
3757,3757,116.430878,40.030112,cluster0
11164,11164,116.29911,39.87919,cluster0
17046,17046,116.322683,39.89965,cluster0
16602,16602,116.51339,40.01868,cluster0
17357,17357,116.307366,39.886266,cluster0
6401,6401,116.41876,40.00023,cluster0
8782,8782,116.407416,39.975766,cluster0
17370,17370,116.43244,39.8576,cluster0
7312,7312,116.3111,39.952916,cluster0
5973,5973,116.49945,40.04085,cluster0
16258,16258,116.43971,39.88029,cluster0
5257,5257,116.44661,39.93974,cluster0
8663,8663,116.47431,39.80111,cluster0
9059,9059,116.455966,39.931916,cluster0
12406,12406,116.43093,39.91551,cluster0
9930,9930,116.356415,39.986084,cluster0
15114,15114,116.38915,39.87948,cluster0
12588,12588,116.35214,39.99238,cluster0
8920,8920,116.224203,39.902693,cluster0
16895,16895,116.410666,39.992566,cluster0
13941,13941,116.445885,39.968022,cluster0
11929,11929,116.35011,39.94863,cluster0
7444,7444,116.431437,39.939937,cluster0
5189,5189,116.304765,39.877595,cluster0
1453,1453,116.46488,39.92192,cluster0
7044,7044,116.432316,39.864533,cluster0
13927,13927,116.31165,39.87625,cluster0
1933,1933,116.38056,39.85972,cluster0
13648,13648,116.267783,39.963666,cluster0
830,830,116.375177,39.97609,cluster0
13583,13583,116.458783,39.874916,cluster0
2698,2698,116.35516,39.95596,cluster0
687,687,116.42469,39.86933,cluster0
13411,13411,116.36912,39.86327,cluster0
5352,5352,116.34323,39.72271,cluster0
5172,5172,116.4555,39.891716,cluster0
2578,2578,116.4363,39.94588,cluster0
15925,15925,116.36937,39.87726,cluster0
1326,1326,116.380628,39.996975,cluster0
7702,7702,116.424166,39.9757,cluster0
14212,14212,116.31108,39.97764,cluster0
17872,17872,116.32811,39.985069,cluster0
14127,14127,116.527317,40.020207,cluster0
3941,3941,116.28397,39.86047,cluster0
1590,1590,116.395927,39.963845,cluster0
8398,8398,116.42526,39.95811,cluster0
4386,4386,116.347954,39.887901,cluster0
14402,14402,116.48324,39.96302,cluster0
7127,7127,116.326675,39.991753,cluster0
6100,6100,116.40316,39.85545,cluster0
12308,12308,116.45814,39.90646,cluster0
13002,13002,116.46017,40.00771,cluster0
5644,5644,116.4278,39.943483,cluster0
16267,16267,116.42406,39.90354,cluster0
12358,12358,116.42845,39.8446,cluster0
7833,7833,116.346866,39.9957,cluster0
9071,9071,116.26835,39.90662,cluster0
340,340,116.477699,39.994652,cluster0
18072,18072,116.44973,39.87028,cluster0
12210,12210,116.40582,39.99364,cluster0
10544,10544,116.347178,39.885198,cluster0
9802,9802,116.28382,39.831078,cluster0
16519,16519,116.372373,39.947777,cluster0
8137,8137,116.36765,39.8772,cluster0
15672,15672,116.47093,39.97952,cluster0
10231,10231,116.342477,39.966587,cluster0
3860,3860,116.44378,39.92562,cluster0
10024,10024,116.268547,39.845257,cluster0
5990,5990,116.53027,40.021373,cluster0
11261,11261,116.303227,39.84828,cluster0
371,371,116.301064,39.829224,cluster0
6081,6081,116.411697,40.02491,cluster0
13169,13169,116.47259,40.0002,cluster0
1744,1744,116.46706,39.90684,cluster0
9392,9392,116.287617,39.832542,cluster0
1231,1231,116.437993,39.971958,cluster0
16453,16453,116.26845,39.91225,cluster0
15071,15071,116.357918,39.93911,cluster0
5580,5580,116.2937,39.967183,cluster0
2465,2465,116.355492,39.95666,cluster0
16304,16304,116.41805,39.9867,cluster0
11426,11426,116.42643,39.85472,cluster0
16680,16680,116.46074,39.98276,cluster0
2065,2065,116.36357,39.97608,cluster0
11881,11881,116.317116,40.034983,cluster0
4489,4489,116.46438,39.97648,cluster0
6984,6984,116.26855,39.916285,cluster0
17928,17928,116.43297,39.91953,cluster0
8056,8056,116.31755,39.89567,cluster0
5541,5541,116.443955,39.914295,cluster0
16311,16311,116.43807,39.95905,cluster0
4441,4441,116.357933,39.936466,cluster0
8994,8994,116.34715,39.936216,cluster0
4521,4521,116.29913,40.0376,cluster0
6381,6381,116.46914,40.00062,cluster0
6362,6362,116.4373,39.94918,cluster0
2022,2022,116.331113,39.891617,cluster0
16960,16960,116.4005,39.87044,cluster0
3351,3351,116.38126,39.84165,cluster0
15118,15118,116.4238,39.80794,cluster0
6265,6265,116.35306,39.8429,cluster0
13661,13661,116.22385,39.84675,cluster0
11287,11287,116.183487,39.906025,cluster0
1911,1911,116.43695,39.811416,cluster0
7852,7852,116.358467,39.980419,cluster0
9271,9271,116.44621,39.9045,cluster0
4451,4451,116.395066,39.835066,cluster0
6299,6299,116.424083,39.903516,cluster0
7658,7658,116.47241,39.953452,cluster0
11879,11879,116.38092,39.998219,cluster0
13958,13958,116.300697,39.974415,cluster0
15132,15132,116.401407,39.960785,cluster0
5302,5302,116.48307,39.97163,cluster0
17771,17771,116.359,39.86905,cluster0
16500,16500,116.432549,39.906696,cluster0
6493,6493,116.3555,39.980316,cluster0
981,981,116.337715,39.975361,cluster0
1930,1930,116.30955,39.9838,cluster0
5447,5447,116.409716,40.00525,cluster0
4622,4622,116.365098,39.954493,cluster0
17123,17123,116.44928,39.9469,cluster0
18076,18076,116.38065,39.853466,cluster0
8392,8392,116.41959,39.92912,cluster0
6043,6043,116.29745,40.080016,cluster0
342,342,116.425755,39.926045,cluster0
13816,13816,116.340175,39.90175,cluster0
4143,4143,116.439283,39.875716,cluster0
6733,6733,116.300636,39.922958,cluster0
17149,17149,116.24678,39.897888,cluster0
2073,2073,116.46211,39.98946,cluster0
107,107,116.439148,39.954796,cluster0
8442,8442,116.3737,39.94999,cluster0
15910,15910,116.50297,39.76353,cluster0
13954,13954,116.44039,39.95589,cluster0
4683,4683,116.269898,39.942703,cluster0
8259,8259,116.32926,39.911262,cluster0
12505,12505,116.40768,39.98705,cluster0
2860,2860,116.45385,39.95506,cluster0
12686,12686,116.347214,39.886421,cluster0
15373,15373,116.429866,39.857733,cluster0
13976,13976,116.501866,39.93265,cluster0
9992,9992,116.373192,39.960426,cluster0
17719,17719,116.33965,39.91267,cluster0
4526,4526,116.27289,39.95574,cluster0
4494,4494,116.49937,40.00153,cluster0
6813,6813,116.45022,39.93782,cluster0
18016,18016,116.31055,39.885166,cluster0
9593,9593,116.445335,39.932427,cluster0
4962,4962,116.41875,39.844492,cluster0
17916,17916,116.33093,39.99925,cluster0
5061,5061,116.23827,39.82834,cluster0
15623,15623,116.3637,39.97562,cluster0
16303,16303,116.357933,39.931091,cluster0
11220,11220,116.357231,39.897041,cluster0
2388,2388,116.36421,39.83159,cluster0
8391,8391,116.31197,40.04924,cluster0
7138,7138,116.364583,39.959005,cluster0
7365,7365,116.358887,39.846924,cluster0
15789,15789,116.25703,39.91636,cluster0
14489,14489,116.419472,39.935715,cluster0
14529,14529,116.44963,39.874897,cluster0
3186,3186,116.43384,39.94313,cluster0
4138,4138,116.336746,39.985584,cluster0
15133,15133,116.36642,39.93126,cluster0
12817,12817,116.32044,39.88059,cluster0
16193,16193,116.4608,39.9241,cluster0
12666,12666,116.36814,39.89682,cluster0
5856,5856,116.31962,39.89093,cluster0
11696,11696,116.50506,39.95065,cluster0
7812,7812,116.23938,39.92808,cluster0
7351,7351,116.36821,39.86584,cluster0
7369,7369,116.36805,39.86998,cluster0
8629,8629,116.24638,39.90256,cluster0
13917,13917,116.45376,40.00296,cluster0
8006,8006,116.368005,39.966443,cluster0
16548,16548,116.43348,39.95728,cluster0
10136,10136,116.49385,39.92197,cluster0
14123,14123,116.316566,39.965983,cluster0
11666,11666,116.311175,39.977112,cluster0
12631,12631,116.40765,39.974116,cluster0
6963,6963,116.4596,39.87479,cluster0
427,427,116.476983,39.974416,cluster0
11328,11328,116.34677,39.97529,cluster0
8713,8713,116.363655,39.967529,cluster0
13599,13599,116.471707,39.906913,cluster0
13973,13973,116.289328,39.912012,cluster0
15319,15319,116.40699,39.989849,cluster0
2153,2153,116.35015,39.90304,cluster0
698,698,116.39724,39.86394,cluster0
967,967,116.29937,39.97428,cluster0
6238,6238,116.43785,39.963783,cluster0
17591,17591,116.2961,39.879466,cluster0
6471,6471,116.32051,39.90968,cluster0
12828,12828,116.455582,39.905148,cluster0
5613,5613,116.34574,39.94084,cluster0
2762,2762,116.39011,39.93139,cluster0
3347,3347,116.44455,39.9325,cluster0
12440,12440,116.3069,39.82907,cluster0
12873,12873,116.30759,39.86771,cluster0
12255,12255,116.38275,39.93185,cluster0
4396,4396,116.41184,39.93959,cluster0
8717,8717,116.23389,39.90279,cluster0
15353,15353,116.42906,39.89203,cluster0
9306,9306,116.31621,40.03757,cluster0
5121,5121,116.34765,39.876916,cluster0
7412,7412,116.40228,39.91706,cluster0
5974,5974,116.44996,40.01947,cluster0
13439,13439,116.36812,39.89074,cluster0
11563,11563,116.43529,39.9653,cluster0
11172,11172,116.47599,39.90887,cluster0
10777,10777,116.339867,39.833672,cluster0
10622,10622,116.4441,39.939366,cluster0
3728,3728,116.329376,39.905724,cluster0
2893,2893,116.36333,39.98267,cluster0
15613,15613,116.287416,39.8431,cluster0
3834,3834,116.459516,39.97625,cluster0
14913,14913,116.45665,39.9901,cluster0
2211,2211,116.45002,39.8819,cluster0
11169,11169,116.380642,39.848603,cluster0
14121,14121,116.33155,39.965966,cluster0
5809,5809,116.39596,39.9623,cluster0
1171,1171,116.3826,39.86807,cluster0
5243,5243,116.354808,39.887927,cluster0
3127,3127,116.468397,39.939058,cluster0
17579,17579,116.515587,39.773796,cluster0
12543,12543,116.47995,39.9892,cluster0
1890,1890,116.361498,40.003728,cluster0
11369,11369,116.365,39.84609,cluster0
7132,7132,116.351181,39.917927,cluster0
13547,13547,116.521599,39.924629,cluster0
899,899,116.411122,39.926832,cluster0
615,615,116.400033,39.922633,cluster0
17216,17216,116.278633,39.864422,cluster0
16577,16577,116.415842,39.854783,cluster0
8079,8079,116.420807,39.9077,cluster0
8850,8850,116.41737,39.8609,cluster0
4324,4324,116.45005,39.88219,cluster0
15325,15325,116.261155,39.888255,cluster0
2692,2692,116.514248,39.976587,cluster0
17353,17353,116.316,39.9912,cluster0
16399,16399,116.4583,39.92199,cluster0
13453,13453,116.25821,39.86275,cluster0
15759,15759,116.365116,39.8504,cluster0
6059,6059,116.402553,39.932718,cluster0
14768,14768,116.28136,39.898988,cluster0
16330,16330,116.46176,39.88106,cluster0
1264,1264,116.31403,39.96768,cluster0
3712,3712,116.448878,39.923745,cluster0
16673,16673,116.475933,39.92695,cluster0
16871,16871,116.404952,39.972488,cluster0
38,38,116.64122,39.91114,cluster0
17239,17239,116.43116,39.92337,cluster0
3185,3185,116.3712,39.980866,cluster0
10934,10934,116.310678,39.90671,cluster0
12867,12867,116.329369,40.029442,cluster0
15719,15719,116.312018,39.974797,cluster0
8778,8778,116.39609,39.81583,cluster0
5742,5742,116.28855,39.877183,cluster0
2836,2836,116.258733,39.884716,cluster0
7780,7780,116.553597,39.964195,cluster0
12411,12411,116.36901,39.881872,cluster0
18060,18060,116.421616,39.86445,cluster0
7937,7937,116.31623,39.95557,cluster0
1015,1015,116.50736,39.93038,cluster0
58,58,116.5532,39.923,cluster0
1380,1380,116.443001,39.948372,cluster0
2046,2046,116.36678,39.93269,cluster0
15940,15940,116.48524,39.8,cluster0
32,32,116.41554,39.85643,cluster0
16312,16312,116.449395,39.980342,cluster0
8502,8502,116.468116,39.99205,cluster0
1199,1199,116.31814,39.88,cluster0
13368,13368,116.29745,39.9568,cluster0
15583,15583,116.31897,39.906,cluster0
4999,4999,116.503282,39.854332,cluster0
16822,16822,116.333287,39.966455,cluster0
11639,11639,116.46303,39.961542,cluster0
16238,16238,116.455427,39.887717,cluster0
12206,12206,116.37611,39.86679,cluster0
6068,6068,116.34475,39.870533,cluster0
2543,2543,116.54135,39.94762,cluster0
4572,4572,116.34263,39.78851,cluster0
12267,12267,116.46213,39.97883,cluster0
11510,11510,116.352936,39.84161,cluster0
2399,2399,116.331073,39.756795,cluster0
7871,7871,116.3249,39.93297,cluster0
3927,3927,116.3574,39.88846,cluster0
1165,1165,116.274077,39.95577,cluster0
10808,10808,116.44081,39.84312,cluster0
17077,17077,116.419735,39.922803,cluster0
5496,5496,116.46627,39.80722,cluster0
9412,9412,116.24678,39.90773,cluster0
4365,4365,116.414177,39.992792,cluster0
6700,6700,116.43814,39.96748,cluster0
5499,5499,116.34973,39.94071,cluster0
2728,2728,116.271283,39.867133,cluster0
8070,8070,116.433366,39.95465,cluster0
537,537,116.315533,40.01775,cluster0
1711,1711,116.369516,39.987383,cluster0
5701,5701,116.339832,39.957167,cluster0
16900,16900,116.41496,39.89923,cluster0
14816,14816,116.3197,39.937066,cluster0
2207,2207,116.34727,39.97508,cluster0
7130,7130,116.305318,39.878488,cluster0
16508,16508,116.3235,39.89441,cluster0
11582,11582,116.402069,39.951691,cluster0
16773,16773,116.32296,39.89483,cluster0
6094,6094,116.407916,39.9875,cluster0
4081,4081,116.383774,39.886547,cluster0
9168,9168,116.304165,39.903277,cluster0
890,890,116.4149,39.992532,cluster0
7656,7656,116.42164,39.90346,cluster0
17115,17115,116.425083,39.958066,cluster0
2149,2149,116.481209,39.988232,cluster0
15585,15585,116.43072,40.02568,cluster0
11185,11185,116.33589,39.87842,cluster0
3138,3138,116.297216,39.839866,cluster0
4283,4283,116.336238,39.991657,cluster0
2993,2993,116.39469,39.89031,cluster0
13155,13155,116.32692,40.08069,cluster0
14881,14881,116.60837,39.92514,cluster0
15715,15715,116.41541,39.97992,cluster0
6809,6809,116.268372,39.886711,cluster0
8977,8977,116.420483,39.952866,cluster0
16825,16825,116.357158,39.901603,cluster0
15743,15743,116.348213,39.992016,cluster0
2265,2265,116.3672,39.91991,cluster0
6186,6186,116.425567,39.982272,cluster0
3424,3424,116.444766,39.994466,cluster0
6168,6168,116.438355,39.944077,cluster0
11919,11919,116.313216,39.8955,cluster0
2765,2765,116.246973,39.91514,cluster0
15183,15183,116.30653,40.05613,cluster0
17310,17310,116.42175,39.89219,cluster0
473,473,116.48959,39.9792,cluster0
14717,14717,116.28905,39.9103,cluster0
10291,10291,116.337833,39.896666,cluster0
16524,16524,116.30992,39.91913,cluster0
7043,7043,116.41823,39.9786,cluster0
11180,11180,116.42208,39.90362,cluster0
13114,13114,116.33075,39.99146,cluster0
15929,15929,116.290062,39.966797,cluster0
17513,17513,116.314633,39.889838,cluster0
9232,9232,116.49729,39.97532,cluster0
7995,7995,116.4046,39.9394,cluster0
13963,13963,116.37353,39.95959,cluster0
17039,17039,116.343285,39.838139,cluster0
5272,5272,116.5623,39.91475,cluster0
13688,13688,116.29441,39.8651,cluster0
12902,12902,116.3281,39.783165,cluster0
4803,4803,116.34238,39.97507,cluster0
12304,12304,116.30657,40.05181,cluster0
12541,12541,116.444742,39.878167,cluster0
9134,9134,116.19812,39.88933,cluster0
1506,1506,116.364609,39.836372,cluster0
4527,4527,116.30455,39.88923,cluster0
4216,4216,116.36023,39.91167,cluster0
14247,14247,116.339497,39.936078,cluster0
11604,11604,116.47242,39.895779,cluster0
14064,14064,116.359,39.98046,cluster0
12741,12741,116.47099,39.87636,cluster0
17978,17978,116.520166,39.89195,cluster0
6058,6058,116.34592,39.97507,cluster0
4372,4372,116.36322,39.986824,cluster0
17391,17391,116.341616,39.901883,cluster0
9713,9713,116.4225,39.939883,cluster0
15790,15790,116.398476,39.973942,cluster0
15037,15037,116.256966,39.902616,cluster0
2803,2803,116.31354,39.89505,cluster0
7830,7830,116.49701,39.9746,cluster0
2495,2495,116.37242,39.94781,cluster0
9390,9390,116.30753,39.77202,cluster0
15498,15498,116.415666,39.94805,cluster0
6792,6792,116.30391,39.84564,cluster0
4960,4960,116.428292,39.879755,cluster0
8754,8754,116.288666,39.870816,cluster0
16174,16174,116.411522,39.948151,cluster0
10171,10171,116.44744,39.95063,cluster0
8771,8771,116.42589,40.0209,cluster0
1314,1314,116.57575,39.9068,cluster0
6257,6257,116.269356,39.882484,cluster0
10847,10847,116.34894,39.94102,cluster0
6934,6934,116.33896,40.05437,cluster0
1831,1831,116.32647,39.99429,cluster0
10122,10122,116.387397,39.950778,cluster0
10621,10621,116.30434,39.936723,cluster0
14751,14751,116.494,39.95308,cluster0
16215,16215,116.5256,39.8917,cluster0
14643,14643,116.358066,39.87105,cluster0
6712,6712,116.39624,39.921992,cluster0
6736,6736,116.4273,39.91071,cluster0
12147,12147,116.432266,39.875533,cluster0
11539,11539,116.46026,39.979267,cluster0
10813,10813,116.45472,39.891998,cluster0
11485,11485,116.44745,39.99324,cluster0
9786,9786,116.44174,39.99333,cluster0
3521,3521,116.20845,39.90195,cluster0
14552,14552,116.37266,39.96651,cluster0
15196,15196,116.33963,39.7822,cluster0
17688,17688,116.44677,39.866333,cluster0
5180,5180,116.464134,39.907147,cluster0
14120,14120,116.3707,39.9867,cluster0
11038,11038,116.359016,39.857315,cluster0
1833,1833,116.33345,39.92689,cluster0
13739,13739,116.365298,39.904522,cluster0
16324,16324,116.42504,39.89206,cluster0
5097,5097,116.45481,39.88349,cluster0
1646,1646,116.29054,39.92433,cluster0
17870,17870,116.29053,39.94072,cluster0
12646,12646,116.287933,39.855862,cluster0
14533,14533,116.4631,39.84284,cluster0
1832,1832,116.44015,39.879116,cluster0
6783,6783,116.42109,39.90341,cluster0
7340,7340,116.323,40.03746,cluster0
7012,7012,116.42054,39.997387,cluster0
11157,11157,116.328453,39.888699,cluster0
11092,11092,116.4649,39.97099,cluster0
1475,1475,116.401718,39.792053,cluster0
17449,17449,116.497733,40.00114,cluster0
11483,11483,116.258687,39.907308,cluster0
10165,10165,116.4207,39.90375,cluster0
9832,9832,116.50739,39.92376,cluster0
8147,8147,116.349798,39.936892,cluster0
13174,13174,116.39485,39.83125,cluster0
6664,6664,116.25871,39.90474,cluster0
16550,16550,116.290054,39.889874,cluster0
12287,12287,116.247,39.90266,cluster0
14408,14408,116.46034,39.92796,cluster0
15277,15277,116.430229,39.962128,cluster0
9171,9171,116.36765,39.87721,cluster0
16790,16790,116.476616,39.908516,cluster0
16047,16047,116.230475,39.899405,cluster0
12861,12861,116.43488,39.91362,cluster0
5444,5444,116.413223,39.844555,cluster0
4739,4739,116.294712,39.922973,cluster0
5554,5554,116.22177,39.891,cluster0
8585,8585,116.511498,40.000227,cluster0
8575,8575,116.4834,39.91656,cluster0
12474,12474,116.61092,39.92392,cluster0
14442,14442,116.314575,39.922463,cluster0
12960,12960,116.277816,39.848683,cluster0
10080,10080,116.58647,39.91105,cluster0
11247,11247,116.46526,39.95072,cluster0
11319,11319,116.395966,39.9684,cluster0
17002,17002,116.45577,39.92822,cluster0
9950,9950,116.345712,39.941393,cluster0
9225,9225,116.283966,39.864555,cluster0
1288,1288,116.40137,39.97374,cluster0
13052,13052,116.37567,39.88201,cluster0
12731,12731,116.393153,39.866473,cluster0
272,272,116.18265,39.9213,cluster0
9137,9137,116.31345,39.895383,cluster0
4895,4895,116.451483,39.995566,cluster0
18106,18106,116.297427,39.865282,cluster0
1279,1279,116.41323,39.85559,cluster0
9597,9597,116.4346,39.96564,cluster0
2769,2769,116.4953,39.9441,cluster0
11916,11916,116.251434,39.911678,cluster0
3907,3907,116.339989,39.729794,cluster0
171,171,116.45528,39.8935,cluster0
2949,2949,116.459686,39.958393,cluster0
3234,3234,116.36835,39.89398,cluster0
15014,15014,116.28886,39.97293,cluster0
3164,3164,116.4504,39.79952,cluster0
1325,1325,116.44547,39.96574,cluster0
16756,16756,116.444907,39.955595,cluster0
18164,18164,116.3491,39.94102,cluster0
5047,5047,116.49996,39.97047,cluster0
14287,14287,116.30051,39.97149,cluster0
10745,10745,116.388306,39.884865,cluster0
10581,10581,116.641433,39.869166,cluster0
16355,16355,116.364583,39.877166,cluster0
12550,12550,116.34227,39.9875,cluster0
11774,11774,116.36845,39.896716,cluster0
801,801,116.365953,39.946477,cluster0
5764,5764,116.425345,39.903637,cluster0
6615,6615,116.39666,39.80571,cluster0
2559,2559,116.24231,39.92746,cluster0
10735,10735,116.31694,40.03478,cluster0
4440,4440,116.45441,40.00717,cluster0
7866,7866,116.37364,39.92809,cluster0
9135,9135,116.359482,39.866798,cluster0
3051,3051,116.31553,39.89137,cluster0
8679,8679,116.46301,39.9432,cluster0
4296,4296,116.211533,39.8843,cluster0
11736,11736,116.472496,39.999523,cluster0
9202,9202,116.439893,39.76825,cluster0
12279,12279,116.36769,39.90637,cluster0
8613,8613,116.407135,39.967842,cluster0
7807,7807,116.42035,39.915466,cluster0
4708,4708,116.2224,39.890665,cluster0
2393,2393,116.36445,39.96133,cluster0
17318,17318,116.35941,39.97525,cluster0
2493,2493,116.3187,39.92684,cluster0
17722,17722,116.44506,39.95375,cluster0
2946,2946,116.44969,39.99345,cluster0
601,601,116.32573,39.95069,cluster0
17018,17018,116.42741,39.93183,cluster0
17682,17682,116.459962,40.022102,cluster0
12402,12402,116.381271,39.877258,cluster0
7665,7665,116.40219,39.99356,cluster0
3838,3838,116.236671,39.855175,cluster0
806,806,116.395035,39.863873,cluster0
10015,10015,116.373333,39.902833,cluster0
6537,6537,116.34015,39.904266,cluster0
9361,9361,116.40499,39.90872,cluster0
7771,7771,116.53662,40.03296,cluster0
14923,14923,116.410885,39.931963,cluster0
13027,13027,116.44467,39.86857,cluster0
6501,6501,116.26886,39.88559,cluster0
5083,5083,116.40227,39.96726,cluster0
2271,2271,116.472453,39.999268,cluster0
3115,3115,116.389511,39.869968,cluster0
1401,1401,116.4414,39.83037,cluster0
16777,16777,116.29906,39.98625,cluster0
17106,17106,116.31855,39.979716,cluster0
13212,13212,116.46084,40.01256,cluster0
6972,6972,116.411766,39.908516,cluster0
8004,8004,116.364373,39.887953,cluster0
6488,6488,116.290008,39.917243,cluster0
10637,10637,116.377525,39.986134,cluster0
11952,11952,116.45552,39.88806,cluster0
12847,12847,116.593972,39.90837,cluster0
1088,1088,116.44589,39.96639,cluster0
18155,18155,116.33652,39.936668,cluster0
783,783,116.63737,39.88455,cluster0
5331,5331,116.43802,39.94556,cluster0
7366,7366,116.59396,39.9117,cluster0
5942,5942,116.461398,40.001105,cluster0
16165,16165,116.5278,39.91536,cluster0
17491,17491,116.29521,39.92761,cluster0
14244,14244,116.36508,39.852,cluster0
1039,1039,116.43181,39.99235,cluster0
10420,10420,116.415637,39.895705,cluster0
15948,15948,116.36697,39.83347,cluster0
3131,3131,116.304169,39.955715,cluster0
12140,12140,116.377125,39.88164,cluster0
11628,11628,116.36605,39.87714,cluster0
3493,3493,116.63382,39.92133,cluster0
14224,14224,116.428357,39.939452,cluster0
303,303,116.34995,39.941383,cluster0
2335,2335,116.269033,39.922132,cluster0
8013,8013,116.45311,39.9672,cluster0
14240,14240,116.349088,39.955963,cluster0
1290,1290,116.30681,39.83576,cluster0
10580,10580,116.372615,39.922502,cluster0
15095,15095,116.3332,40.001916,cluster0
10341,10341,116.31689,39.97959,cluster0
13117,13117,116.349757,39.938022,cluster0
7988,7988,116.455013,39.948387,cluster0
4270,4270,116.33128,39.91269,cluster0
11457,11457,116.244698,39.88829,cluster0
14901,14901,116.40452,39.923,cluster0
4871,4871,116.300637,39.829648,cluster0
13231,13231,116.400133,40.004,cluster0
14830,14830,116.28215,39.885296,cluster0
5687,5687,116.38414,39.87822,cluster0
13278,13278,116.45769,40.02306,cluster0
17309,17309,116.43495,39.921433,cluster0
12616,12616,116.36849,39.88172,cluster0
16769,16769,116.55003,39.95961,cluster0
7388,7388,116.410273,39.896155,cluster0
1098,1098,116.2587,39.90728,cluster0
4062,4062,116.56777,39.92172,cluster0
14108,14108,116.45927,39.95819,cluster0
13860,13860,116.476703,39.870183,cluster0
4749,4749,116.32438,39.78111,cluster0
14964,14964,116.3725,39.966966,cluster0
7104,7104,116.430452,39.934225,cluster0
15238,15238,116.3277,39.97462,cluster0
6317,6317,116.30418,39.94461,cluster0
15355,15355,116.47595,39.956272,cluster0
16393,16393,116.42738,40.04489,cluster0
1958,1958,116.40241,39.82057,cluster0
3841,3841,116.47241,39.98927,cluster0
17476,17476,116.30447,39.93373,cluster0
2133,2133,116.43892,39.8528,cluster0
7531,7531,116.44009,39.87912,cluster0
17961,17961,116.19259,39.91584,cluster0
12047,12047,116.32869,40.0567,cluster0
10072,10072,116.28845,39.92275,cluster0
6680,6680,116.25853,39.871265,cluster0
4190,4190,116.3152,39.90256,cluster0
2788,2788,116.518916,39.821283,cluster0
1291,1291,116.302,39.9525,cluster0
2617,2617,116.29603,39.91394,cluster0
10049,10049,116.391603,39.882205,cluster0
7824,7824,116.41433,39.89172,cluster0
9673,9673,116.27734,39.89983,cluster0
13522,13522,116.29762,39.88067,cluster0
14231,14231,116.372032,39.860661,cluster0
12131,12131,116.346487,39.917078,cluster0
1268,1268,116.387477,39.966597,cluster0
16225,16225,116.23185,39.852716,cluster0
4201,4201,116.468079,39.883053,cluster0
13556,13556,116.45368,39.98787,cluster0
1392,1392,116.421732,39.982053,cluster0
10331,10331,116.373645,39.982552,cluster0
13259,13259,116.31936,39.93425,cluster0
15756,15756,116.217582,39.897887,cluster0
1111,1111,116.42849,39.955971,cluster0
4724,4724,116.43969,39.95532,cluster0
12869,12869,116.317314,39.955257,cluster0
15267,15267,116.28688,39.94631,cluster0
15562,15562,116.434212,39.953533,cluster0
2839,2839,116.3295,39.9663,cluster0
17087,17087,116.40198,40.003803,cluster0
10523,10523,116.247033,39.887333,cluster0
2948,2948,116.3818,39.96724,cluster0
11580,11580,116.3212,39.888766,cluster0
1955,1955,116.339366,39.804116,cluster0
16461,16461,116.318306,39.878487,cluster0
14669,14669,116.37555,39.866833,cluster0
16035,16035,116.497016,39.974616,cluster0
10948,10948,116.180263,39.913157,cluster0
17462,17462,116.40472,39.91878,cluster0
4920,4920,116.578163,39.952542,cluster0
13303,13303,116.44988,39.87277,cluster0
6272,6272,116.42047,39.91224,cluster0
15785,15785,116.4918,39.79918,cluster0
6217,6217,116.463353,39.92132,cluster0
14615,14615,116.40215,39.96562,cluster0
9098,9098,116.21754,39.89533,cluster0
9084,9084,116.28313,39.95635,cluster0
17052,17052,116.445216,39.799316,cluster0
9708,9708,116.384152,39.855763,cluster0
11343,11343,116.317548,40.062643,cluster0
15009,15009,116.39694,39.86405,cluster0
9739,9739,116.33239,39.88871,cluster0
849,849,116.40404,40.04539,cluster0
8664,8664,116.465183,39.907216,cluster0
4395,4395,116.28524,39.83548,cluster0
10988,10988,116.504733,39.76325,cluster0
4250,4250,116.303658,39.911152,cluster0
12964,12964,116.363068,39.967377,cluster0
16254,16254,116.42755,39.807083,cluster0
2665,2665,116.4888,39.9086,cluster0
3818,3818,116.365065,40.000112,cluster0
3852,3852,116.36148,39.87606,cluster0
5830,5830,116.402125,40.004152,cluster0
14167,14167,116.35099,39.98024,cluster0
14636,14636,116.44783,39.96644,cluster0
6209,6209,116.26852,39.88566,cluster0
11199,11199,116.43535,39.86269,cluster0
279,279,116.202332,39.81868,cluster0
17178,17178,116.43381,39.95072,cluster0
305,305,116.427166,40.0441,cluster0
15219,15219,116.365181,40.010429,cluster0
10613,10613,116.55358,39.92303,cluster0
14926,14926,116.437483,39.9072,cluster0
16982,16982,116.4144,39.8828,cluster0
12725,12725,116.244225,39.856865,cluster0
13638,13638,116.50812,39.92212,cluster0
2672,2672,116.3467,39.899233,cluster0
14153,14153,116.34252,39.87048,cluster0
